id,marka,seri,trim,yil,kilometre,vites_tipi,yakit_tipi,kasa_tipi,renk,motor_hacmi,motor_gucu,degisen_sayisi,boyali_sayisi,kimden,fiyat,model_tam
22387,Opel,Corsa,1.4 Twinport Enjoy 111,2010.0,183500.0,Otomatik,LPG & Benzin,Hatchback/5,Siyah,1364.0,100.0,1.0,6.0,Sahibinden,560000.0,Corsa 1.4 Twinport Enjoy 111
22388,Opel,Astra,1.3 CDTI Enjoy,2008.0,315000.0,Düz,Dizel,Sedan,Siyah,1248.0,90.0,1.0,8.0,Sahibinden,380000.0,Astra 1.3 CDTI Enjoy
22389,Opel,Vectra,2.0 CD,1997.0,357000.0,Düz,LPG & Benzin,Sedan,Füme,1998.0,136.0,,,Sahibinden,245500.0,Vectra 2.0 CD
22390,Opel,Astra,1.6 CDTI Enjoy,2016.0,250000.0,Düz,Benzin,Hatchback/5,Beyaz,1598.0,136.0,2.0,1.0,Galeriden,729000.0,Astra 1.6 CDTI Enjoy
22391,Opel,Corsa,1.2 Twinport Essentia,2012.0,220000.0,Düz,LPG & Benzin,Hatchback/5,Gri,1229.0,85.0,1.0,3.0,Sahibinden,416500.0,Corsa 1.2 Twinport Essentia
22392,Opel,Corsa,1.2 Twinport Enjoy,2011.0,185000.0,Otomatik,Benzin,Hatchback/5,Gri,1300.0,88.0,1.0,7.0,Galeriden,489000.0,Corsa 1.2 Twinport Enjoy
22393,Opel,Corsa,1.4 Enjoy,2003.0,315000.0,Düz,LPG & Benzin,Hatchback/5,Siyah,1389.0,90.0,1.0,0.0,Sahibinden,335000.0,Corsa 1.4 Enjoy
22394,Opel,Astra,1.3 CDTI Essentia,2006.0,221000.0,Düz,Benzin,Hatchback/5,Beyaz,1248.0,90.0,0.0,0.0,Galeriden,400000.0,Astra 1.3 CDTI Essentia
22395,Opel,Corsa,1.3 CDTI Essentia,2006.0,300000.0,Düz,Dizel,Hatchback/5,Gri,1248.0,75.0,,,Sahibinden,350000.0,Corsa 1.3 CDTI Essentia
22396,Opel,Astra,1.2 T Edition,2024.0,51000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1200.0,138.0,0.0,0.0,Galeriden,1349000.0,Astra 1.2 T Edition
22397,Opel,Corsa,1.2 Turbo Edition,2024.0,29000.0,Otomatik,Benzin,Hatchback/5,Gri,1200.0,88.0,,,Galeriden,1128950.0,Corsa 1.2 Turbo Edition
22398,Opel,Astra,1.6 Essentia Konfor,2012.0,195000.0,Düz,Benzin,Hatchback/5,Beyaz,1598.0,115.0,,,Galeriden,579000.0,Astra 1.6 Essentia Konfor
22399,Opel,Corsa,1.2 Turbo Edition,2022.0,63789.0,Otomatik,Benzin,Hatchback/5,Beyaz,1199.0,100.0,0.0,4.0,Yetkili Bayiden,1065000.0,Corsa 1.2 Turbo Edition
22400,Opel,Corsa,1.2 Turbo Elegance,2022.0,14500.0,Otomatik,Benzin,Hatchback/5,Gri (Gümüş),1199.0,100.0,0.0,2.0,Sahibinden,1100000.0,Corsa 1.2 Turbo Elegance
22401,Opel,Astra,1.6 Elegance,2004.0,301000.0,Düz,LPG & Benzin,Hatchback/5,Bej,1598.0,103.0,1.0,8.0,Sahibinden,365000.0,Astra 1.6 Elegance
22402,Opel,Corsa,1.4 Swing,1998.0,315000.0,Düz,Benzin,Hatchback/5,Yeşil,1389.0,90.0,1.0,11.0,Galeriden,229999.0,Corsa 1.4 Swing
22403,Opel,Corsa,1.4 Twinport Enjoy,2011.0,97000.0,Düz,Benzin,Hatchback/5,Gri,1364.0,100.0,0.0,4.0,Galeriden,458900.0,Corsa 1.4 Twinport Enjoy
22404,Opel,Astra,1.4 Classic,2006.0,182500.0,Düz,Benzin,Sedan,Beyaz,1300.0,88.0,0.0,4.0,Galeriden,385000.0,Astra 1.4 Classic
22405,Opel,Astra,1.6 Edition,2016.0,139000.0,Düz,Benzin,Sedan,Beyaz,1500.0,113.0,1.0,5.0,Galeriden,680000.0,Astra 1.6 Edition
22406,Opel,Zafira,1.8 Comfort,2001.0,212000.0,Otomatik,LPG & Benzin,MPV,Gri (metalik),1796.0,125.0,0.0,0.0,Sahibinden,345000.0,Zafira 1.8 Comfort
22407,Opel,Corsa,1.4 Enjoy,2017.0,54750.0,Otomatik,Benzin,Hatchback/5,Kırmızı,1300.0,88.0,2.0,4.0,Galeriden,817500.0,Corsa 1.4 Enjoy
22408,Opel,Corsa,1.2 Turbo Ultimate,2020.0,102000.0,Otomatik,Benzin,Hatchback/5,Kırmızı,1200.0,138.0,1.0,2.0,Galeriden,1055000.0,Corsa 1.2 Turbo Ultimate
22409,Opel,Corsa,1.2 Twinport Essentia,2014.0,43000.0,Otomatik,Benzin,Hatchback/5,Gri,1300.0,88.0,0.0,0.0,Galeriden,680000.0,Corsa 1.2 Twinport Essentia
22410,Opel,Astra,1.6,1994.0,440000.0,Düz,LPG & Benzin,-,Bordo,1598.0,71.0,,,Sahibinden,210000.0,Astra 1.6
22411,Opel,Insignia,1.6 CDTI Grand Sport Excellence,2017.0,178000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1598.0,136.0,4.0,3.0,Galeriden,975000.0,Insignia 1.6 CDTI Grand Sport Excellence
22412,Opel,Astra,1.6 Enjoy Plus,2012.0,147301.0,Düz,Benzin,Sedan,Siyah,1598.0,115.0,0.0,2.0,Galeriden,645000.0,Astra 1.6 Enjoy Plus
22413,Renault,Megane,1.5 dCi Dynamique,2005.0,344400.0,Düz,Benzin,Sedan,Gri,1461.0,86.0,1.0,2.0,Galeriden,315000.0,Megane 1.5 dCi Dynamique
22414,Renault,R 21,1.7 GTS Manager,1992.0,295000.0,Düz,Benzin,Sedan,Kırmızı,1721.0,95.0,0.0,0.0,Galeriden,145000.0,R 21 1.7 GTS Manager
22415,Renault,Megane,1.5 dCi Joy,2013.0,215000.0,Düz,Benzin,Hatchback/5,Beyaz,1461.0,90.0,3.0,1.0,Galeriden,535000.0,Megane 1.5 dCi Joy
22416,Renault,Symbol,1.5 dCi Expression Plus,2010.0,96000.0,Düz,Benzin,Sedan,Gri,1461.0,85.0,1.0,3.0,Galeriden,450000.0,Symbol 1.5 dCi Expression Plus
22417,Renault,R 12,Toros,1995.0,250000.0,Düz,Benzin,Sedan,Lacivert,1397.0,72.0,0.0,0.0,Galeriden,177500.0,R 12 Toros
22418,Renault,Fluence,1.5 dCi Touch,2015.0,210000.0,Düz,Dizel,Sedan,Beyaz,1461.0,90.0,0.0,1.0,Galeriden,679000.0,Fluence 1.5 dCi Touch
22419,Renault,Symbol,1.5 dCi Authentique,2008.0,205000.0,Düz,Benzin,Sedan,Beyaz,1461.0,65.0,0.0,0.0,Galeriden,400000.0,Symbol 1.5 dCi Authentique
22420,Renault,R 9,1.4 Broadway,1994.0,999999.0,Düz,Benzin,Sedan,Lacivert,1390.0,83.0,0.0,11.0,Galeriden,127500.0,R 9 1.4 Broadway
22421,Renault,Clio,1.5 dCi Joy,2017.0,144000.0,Düz,Benzin,Hatchback/5,Beyaz,1461.0,75.0,0.0,0.0,Galeriden,725000.0,Clio 1.5 dCi Joy
22422,Renault,Clio,1.5 dCi Alize,2005.0,275000.0,Düz,Benzin,Sedan,Kırmızı,1461.0,65.0,0.0,0.0,Galeriden,305000.0,Clio 1.5 dCi Alize
22423,Renault,Clio,1.5 dCi Joy,2015.0,192000.0,Düz,Benzin,Hatchback/5,Beyaz,1461.0,75.0,1.0,0.0,Galeriden,529500.0,Clio 1.5 dCi Joy
22424,Renault,R 9,1.4 Broadway RL,1998.0,205500.0,Düz,Benzin,Sedan,Beyaz,1390.0,83.0,0.0,0.0,Galeriden,199500.0,R 9 1.4 Broadway RL
22425,Renault,Symbol,1.5 dCi Authentique,2010.0,310000.0,Düz,Benzin,Sedan,Gri,1461.0,65.0,1.0,6.0,Galeriden,305000.0,Symbol 1.5 dCi Authentique
22426,Renault,Scenic,1.6 Privilege,2005.0,238000.0,Düz,LPG & Benzin,MPV,Bordo,1598.0,110.0,0.0,0.0,Galeriden,420000.0,Scenic 1.6 Privilege
22427,Renault,Symbol,1.5 dCi Expression,2011.0,103000.0,Düz,Benzin,Sedan,Gri,1461.0,65.0,0.0,5.0,Galeriden,548500.0,Symbol 1.5 dCi Expression
22428,Renault,R 11,Flash,1992.0,200000.0,Düz,Benzin,Hatchback/5,Beyaz,1721.0,74.0,0.0,0.0,Galeriden,155000.0,R 11 Flash
22429,Renault,Fluence,1.5 dCi Icon,2014.0,169000.0,Düz,Dizel,Sedan,Beyaz,1461.0,110.0,,,Galeriden,835000.0,Fluence 1.5 dCi Icon
22430,Renault,Megane,1.6 RNA,1998.0,330000.0,Düz,Benzin,Sedan,Mavi,1598.0,90.0,1.0,0.0,Galeriden,255000.0,Megane 1.6 RNA
22431,Renault,Megane,1.5 dCi Touch,2016.0,110000.0,Düz,Benzin,Sedan,Beyaz,1461.0,110.0,3.0,3.0,Galeriden,759000.0,Megane 1.5 dCi Touch
22432,Renault,Clio,1.5 dCi Touch,2019.0,220000.0,Düz,Benzin,Hatchback/5,Beyaz,1461.0,90.0,1.0,1.0,Galeriden,687500.0,Clio 1.5 dCi Touch
22433,Renault,Megane,1.6 RXT,2001.0,341000.0,Düz,Benzin,Sedan,Kahverengi,1598.0,107.0,,,Galeriden,275000.0,Megane 1.6 RXT
22434,Renault,Clio,1.4 RNA,2001.0,295000.0,Düz,Benzin,Sedan,Gri,1390.0,75.0,0.0,0.0,Galeriden,285000.0,Clio 1.4 RNA
22435,Renault,Megane,1.5 dCi Touch,2019.0,267000.0,Düz,Benzin,Sedan,Füme,1461.0,110.0,2.0,8.0,Galeriden,649000.0,Megane 1.5 dCi Touch
22436,Renault,Megane,1.5 dCi Icon,2017.0,280000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,113.0,0.0,5.0,Galeriden,830000.0,Megane 1.5 dCi Icon
22437,Renault,Modus,1.4 Authentique,2006.0,225644.0,Düz,Benzin,MPV,Mavi,1390.0,100.0,0.0,8.0,Galeriden,329000.0,Modus 1.4 Authentique
22438,Renault,Scenic,1.6 Dynamique,2006.0,210000.0,Otomatik,Benzin,MPV,Gri,1598.0,110.0,1.0,7.0,Galeriden,399000.0,Scenic 1.6 Dynamique
22439,Renault,Megane,1.5 dCi Sportway,2005.0,280000.0,Düz,Benzin,Sedan,Gri,1461.0,106.0,0.0,9.0,Galeriden,299000.0,Megane 1.5 dCi Sportway
22440,Renault,Megane,1.5 dCi Icon,2013.0,213620.0,Düz,Benzin,Hatchback/5,Beyaz,1461.0,90.0,2.0,2.0,Galeriden,640000.0,Megane 1.5 dCi Icon
22441,Renault,Clio,1.5 dCi Joy,2014.0,186000.0,Düz,Benzin,Hatchback/5,Beyaz,1461.0,75.0,0.0,0.0,Galeriden,645000.0,Clio 1.5 dCi Joy
22442,Renault,Symbol,1.2 Authentique,2009.0,256000.0,Düz,Benzin,Sedan,Gri,1149.0,75.0,0.0,0.0,Galeriden,395000.0,Symbol 1.2 Authentique
22443,Renault,Clio,1.5 dCi SportTourer Joy,2018.0,149500.0,Düz,Benzin,Station wagon,Beyaz,1461.0,75.0,0.0,1.0,Galeriden,699900.0,Clio 1.5 dCi SportTourer Joy
22444,Renault,Symbol,1.5 dCi Extreme,2009.0,290000.0,Düz,Benzin,Sedan,Kahverengi,1461.0,65.0,0.0,0.0,Galeriden,288000.0,Symbol 1.5 dCi Extreme
22445,Renault,R 12,Toros,1997.0,250000.0,Düz,Benzin,Station wagon,Beyaz,1397.0,72.0,0.0,0.0,Galeriden,255000.0,R 12 Toros
22446,Renault,Symbol,1.5 dCi Touch,2016.0,184000.0,Düz,Benzin,Sedan,Beyaz,1461.0,90.0,0.0,0.0,Galeriden,635000.0,Symbol 1.5 dCi Touch
22447,Renault,Clio,1.2 Touch,2014.0,183000.0,Düz,Benzin,Hatchback/5,Beyaz,1149.0,75.0,0.0,3.0,Galeriden,575000.0,Clio 1.2 Touch
22448,Renault,R 12,TSW,1985.0,250000.0,Düz,Benzin,Station wagon,Beyaz,1397.0,72.0,0.0,0.0,Galeriden,135000.0,R 12 TSW
22449,Renault,Latitude,1.5 dCi Executive,2011.0,328000.0,Düz,Benzin,Sedan,Gri,1461.0,110.0,0.0,4.0,Galeriden,565950.0,Latitude 1.5 dCi Executive
22450,Renault,R 19,1.6 Europa RNA,1998.0,111111.0,Düz,Benzin,Sedan,Lacivert,1598.0,90.0,0.0,0.0,Galeriden,235000.0,R 19 1.6 Europa RNA
22451,Renault,R 12,TX,1988.0,11111.0,Düz,Benzin,Sedan,Beyaz,1397.0,72.0,0.0,0.0,Galeriden,185000.0,R 12 TX
22452,Renault,Symbol,1.5 dCi Joy,2013.0,160000.0,Düz,Benzin,Sedan,Beyaz,1461.0,75.0,0.0,3.0,Galeriden,510000.0,Symbol 1.5 dCi Joy
22453,Renault,Symbol,1.5 dCi Joy,2015.0,220000.0,Düz,Benzin,Sedan,Beyaz,1461.0,90.0,2.0,5.0,Galeriden,485000.0,Symbol 1.5 dCi Joy
22454,Renault,Vel Satis,2.0 T Expression,2006.0,303500.0,Otomatik,Benzin,Hatchback/5,Lacivert,1998.0,165.0,0.0,0.0,Galeriden,455000.0,Vel Satis 2.0 T Expression
22455,Renault,Symbol,1.5 dCi Joy,2016.0,195000.0,Düz,Dizel,Sedan,Beyaz,1461.0,75.0,0.0,0.0,Galeriden,620000.0,Symbol 1.5 dCi Joy
22456,Renault,Symbol,1.4 Authentique,2009.0,240000.0,Düz,LPG & Benzin,Sedan,Füme,1390.0,75.0,,,Galeriden,420000.0,Symbol 1.4 Authentique
22457,Renault,Symbol,1.5 dCi Joy,2018.0,243000.0,Düz,Benzin,Sedan,Beyaz,1461.0,90.0,0.0,2.0,Galeriden,635000.0,Symbol 1.5 dCi Joy
22458,Renault,Fluence,1.5 dCi Touch,2015.0,120000.0,Düz,Benzin,Sedan,Beyaz,1461.0,90.0,0.0,3.0,Galeriden,765000.0,Fluence 1.5 dCi Touch
22459,Renault,Clio,1.5 dCi SportTourer Joy,2019.0,139900.0,Düz,Benzin,Station wagon,Beyaz,1461.0,75.0,,,Galeriden,749900.0,Clio 1.5 dCi SportTourer Joy
22460,Renault,Megane,1.5 dCi Dynamique,2005.0,420125.0,Düz,Benzin,Sedan,Kırmızı,1461.0,106.0,0.0,0.0,Galeriden,375000.0,Megane 1.5 dCi Dynamique
22461,Renault,Megane,1.5 dCi Expression,2012.0,135203.0,Düz,Benzin,Hatchback/5,Beyaz,1461.0,110.0,1.0,5.0,Yetkili Bayiden,627900.0,Megane 1.5 dCi Expression
22462,Chevrolet,Kalos,1.4 SE,2004.0,328500.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1399.0,83.0,,,Sahibinden,340000.0,Kalos 1.4 SE
22463,Chevrolet,Lacetti,1.4 SE,2008.0,255000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1399.0,95.0,2.0,0.0,Sahibinden,325000.0,Lacetti 1.4 SE
22464,Renault,Clio,1.0 TCe Joy,2022.0,30000.0,Otomatik,Benzin,Hatchback/5,Lacivert,1200.0,88.0,,,Galeriden,945000.0,Clio 1.0 TCe Joy
22465,Chevrolet,Cruze,1.6 LS,2012.0,152000.0,Düz,LPG & Benzin,Sedan,Beyaz,1598.0,124.0,,,Sahibinden,580000.0,Cruze 1.6 LS
22466,Chevrolet,Aveo,1.2 LS,2012.0,179000.0,Düz,Benzin,Sedan,Beyaz,1206.0,84.0,,,Sahibinden,405000.0,Aveo 1.2 LS
22467,Chevrolet,Aveo,1.4 LT,2011.0,118000.0,Düz,LPG & Benzin,Sedan,Beyaz,1398.0,100.0,0.0,0.0,Sahibinden,550000.0,Aveo 1.4 LT
22468,Chevrolet,Kalos,1.2 SE,2005.0,217000.0,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1150.0,72.0,0.0,1.0,Sahibinden,298000.0,Kalos 1.2 SE
22469,Chevrolet,Cruze,1.6 LS Plus,2011.0,122100.0,Otomatik,LPG & Benzin,Sedan,Beyaz,1598.0,124.0,2.0,9.0,Sahibinden,520000.0,Cruze 1.6 LS Plus
22470,Chevrolet,Lacetti,1.6 SX,2004.0,178000.0,Düz,LPG & Benzin,Sedan,Gri,1598.0,109.0,,,Sahibinden,285000.0,Lacetti 1.6 SX
22471,Chevrolet,Spark,1.2 LT,2013.0,219000.0,Düz,Benzin,Hatchback/5,Beyaz,1206.0,82.0,,,Sahibinden,385000.0,Spark 1.2 LT
22472,Chevrolet,Aveo,1.4 SE,2010.0,166000.0,Otomatik,LPG & Benzin,Sedan,Gri,1399.0,100.0,0.0,3.0,Sahibinden,365000.0,Aveo 1.4 SE
22473,Chevrolet,Aveo,1.3 D LS,2012.0,184000.0,Düz,Dizel,Sedan,Gri,1248.0,75.0,1.0,4.0,Sahibinden,440000.0,Aveo 1.3 D LS
22474,Chevrolet,Cruze,2.0 D LT,2012.0,172200.0,Düz,Dizel,Sedan,Gri (Gümüş),1991.0,163.0,0.0,4.0,Sahibinden,624000.0,Cruze 2.0 D LT
22475,Chevrolet,Cruze,1.6 LS Plus,2012.0,140000.0,Düz,Benzin,Sedan,Siyah,1598.0,124.0,,,Sahibinden,585000.0,Cruze 1.6 LS Plus
22476,Chevrolet,Aveo,1.2 SE,2012.0,71000.0,Düz,Benzin,Hatchback/5,Beyaz,1300.0,88.0,0.0,1.0,Galeriden,425750.0,Aveo 1.2 SE
22477,Chevrolet,Corvette,C6,2012.0,87000.0,Otomatik,Benzin,Coupe,Beyaz,6162.0,438.0,0.0,0.0,Galeriden,8650000.0,Corvette C6
22478,Chevrolet,Aveo,1.4 LT,2012.0,161000.0,Düz,LPG & Benzin,Sedan,Beyaz,1398.0,100.0,,,Galeriden,475000.0,Aveo 1.4 LT
22479,Chevrolet,Lacetti,1.4 SE,2005.0,220000.0,Düz,Benzin,Hatchback/5,Bordo,1399.0,95.0,0.0,2.0,Sahibinden,300000.0,Lacetti 1.4 SE
22480,Chevrolet,Aveo,1.3 D LT,2012.0,241000.0,Düz,Benzin,Hatchback/5,Füme,1248.0,75.0,0.0,8.0,Galeriden,399000.0,Aveo 1.3 D LT
22481,Chevrolet,Lacetti,1.6 SE,2005.0,320000.0,Düz,LPG & Benzin,Station wagon,Gri,1598.0,109.0,0.0,12.0,Sahibinden,350000.0,Lacetti 1.6 SE
22482,Chevrolet,Cruze,1.6 LS,2010.0,188000.0,Düz,Benzin,Sedan,Gri,1598.0,124.0,0.0,3.0,Sahibinden,620000.0,Cruze 1.6 LS
22483,Chevrolet,Kalos,1.2 S,2006.0,208263.0,Düz,Benzin,Hatchback/5,Siyah,1150.0,72.0,5.0,8.0,Sahibinden,280000.0,Kalos 1.2 S
22484,Chevrolet,Aveo,1.3 D LTZ,2012.0,120000.0,Düz,Dizel,Hatchback/5,Gri (Gümüş),1248.0,95.0,,,Sahibinden,510000.0,Aveo 1.3 D LTZ
22485,Chevrolet,Spark,0.8 S,2006.0,169000.0,Düz,Benzin,Hatchback/5,Sarı,796.0,52.0,0.0,0.0,Sahibinden,285000.0,Spark 0.8 S
22486,Chevrolet,Spark,1.0,2010.0,143000.0,Düz,Benzin,Hatchback/5,Yeşil,995.0,68.0,0.0,0.0,Sahibinden,350000.0,Spark 1.0
22487,Chevrolet,Lacetti,1.6 WTCC,2011.0,125000.0,Düz,LPG & Benzin,Hatchback/5,Gri,1598.0,109.0,,,Sahibinden,550000.0,Lacetti 1.6 WTCC
22488,Chevrolet,Lacetti,1.6 SX,2005.0,320000.0,Düz,LPG & Benzin,Sedan,Mavi (metalik),1598.0,109.0,,,Sahibinden,320000.0,Lacetti 1.6 SX
22489,Chevrolet,Kalos,1.2 SE,2004.0,170000.0,Düz,Benzin,Hatchback/5,Gri (Gümüş),1150.0,72.0,0.0,10.0,Sahibinden,270000.0,Kalos 1.2 SE
22490,Chevrolet,Cruze,1.6 LS,2010.0,170000.0,Otomatik,LPG & Benzin,Sedan,Beyaz,1598.0,124.0,3.0,2.0,Sahibinden,560000.0,Cruze 1.6 LS
22491,Chevrolet,Cruze,1.6 WTCC Edition Plus,2012.0,126400.0,Düz,LPG & Benzin,Sedan,Siyah,1598.0,124.0,0.0,2.0,Sahibinden,541000.0,Cruze 1.6 WTCC Edition Plus
22492,Chevrolet,Lacetti,1.4 SE,2009.0,200000.0,Düz,LPG & Benzin,Hatchback/5,Mavi,1399.0,95.0,0.0,0.0,Sahibinden,425000.0,Lacetti 1.4 SE
22493,Chevrolet,Lacetti,1.6 SX,2006.0,156000.0,Otomatik,LPG & Benzin,Sedan,Gri,1598.0,109.0,1.0,1.0,Sahibinden,340000.0,Lacetti 1.6 SX
22494,Chevrolet,Aveo,1.4 LT,2012.0,67000.0,Otomatik,LPG & Benzin,Sedan,Siyah,1398.0,100.0,0.0,2.0,Sahibinden,595000.0,Aveo 1.4 LT
22495,Chevrolet,Cruze,1.6 LT,2012.0,89600.0,Düz,Benzin,Hatchback/5,Beyaz,1598.0,124.0,1.0,2.0,Sahibinden,659000.0,Cruze 1.6 LT
22496,Chevrolet,Aveo,1.4 LT,2011.0,128000.0,Düz,Benzin,Sedan,Beyaz,1398.0,100.0,2.0,1.0,Sahibinden,550000.0,Aveo 1.4 LT
22497,Chevrolet,Aveo,1.3 D LTZ,2012.0,200000.0,Düz,Dizel,Hatchback/5,Gri,1248.0,95.0,1.0,7.0,Sahibinden,420000.0,Aveo 1.3 D LTZ
22498,Chevrolet,Cruze,1.6 LS Plus,2010.0,230000.0,Otomatik,Benzin,Sedan,Siyah,1598.0,124.0,0.0,2.0,Sahibinden,500000.0,Cruze 1.6 LS Plus
22499,Chevrolet,Kalos,1.2 SE,2006.0,296000.0,Düz,Benzin,Hatchback/5,Gri,1150.0,72.0,,,Sahibinden,280000.0,Kalos 1.2 SE
22500,Chevrolet,Cruze,1.6 LS Plus,2010.0,160500.0,Otomatik,LPG & Benzin,Sedan,Kırmızı,1598.0,113.0,2.0,5.0,Sahibinden,515000.0,Cruze 1.6 LS Plus
22501,Chevrolet,Lacetti,1.6 SX,2009.0,202000.0,Düz,Benzin,Station wagon,Kırmızı,1598.0,109.0,2.0,2.0,Sahibinden,375000.0,Lacetti 1.6 SX
22502,Chevrolet,Cruze,1.6 LS,2012.0,182000.0,Otomatik,LPG & Benzin,Sedan,Beyaz,1598.0,124.0,2.0,0.0,Sahibinden,590000.0,Cruze 1.6 LS
22503,Chevrolet,Cruze,1.6 LS,2011.0,245500.0,Düz,LPG & Benzin,Sedan,Beyaz,1598.0,124.0,0.0,3.0,Sahibinden,475000.0,Cruze 1.6 LS
22504,Chevrolet,Kalos,1.2 SE,2006.0,155000.0,Düz,LPG & Benzin,Hatchback/5,Kırmızı,1150.0,72.0,0.0,4.0,Sahibinden,335000.0,Kalos 1.2 SE
22505,Chevrolet,Aveo,1.2 S,2009.0,38500.0,Düz,Benzin,Hatchback/5,Kırmızı,1206.0,84.0,2.0,5.0,Sahibinden,370000.0,Aveo 1.2 S
22506,Chevrolet,Cruze,1.6 LS,2011.0,209000.0,Düz,LPG & Benzin,Sedan,Beyaz,1598.0,124.0,,,Sahibinden,540000.0,Cruze 1.6 LS
22507,Chevrolet,Aveo,1.4 LT,2011.0,131000.0,Düz,Benzin,Sedan,Gri (metalik),1398.0,100.0,0.0,3.0,Sahibinden,437500.0,Aveo 1.4 LT
22508,Chevrolet,Lacetti,1.6 SX,2005.0,250000.0,Düz,LPG & Benzin,Sedan,Beyaz,1598.0,109.0,1.0,10.0,Sahibinden,280000.0,Lacetti 1.6 SX
22509,Chevrolet,Aveo,1.4 SE,2010.0,167000.0,Düz,LPG & Benzin,Sedan,Kırmızı,1399.0,100.0,0.0,1.0,Sahibinden,420000.0,Aveo 1.4 SE
22510,Chevrolet,Aveo,1.3 D LT,2012.0,200000.0,Düz,Dizel,Hatchback/5,Gri (metalik),1248.0,95.0,,,Sahibinden,390000.0,Aveo 1.3 D LT
22511,Chevrolet,Kalos,1.4 SE,2004.0,290000.0,Düz,Benzin,Sedan,Siyah,1399.0,83.0,3.0,7.0,Sahibinden,210000.0,Kalos 1.4 SE
22512,Peugeot,508,1.6 e-HDi Access,2012.0,280000.0,Yarı Otomatik,Dizel,Sedan,Gri (metalik),1560.0,114.0,1.0,5.0,Sahibinden,520000.0,508 1.6 e-HDi Access
22513,Peugeot,307,1.6 XT,2003.0,310000.0,Düz,LPG & Benzin,Hatchback/5,Kırmızı,1587.0,110.0,1.0,11.0,Sahibinden,375000.0,307 1.6 XT
22514,Peugeot,301,1.6 HDi Allure,2015.0,350000.0,Düz,Dizel,Sedan,Beyaz,,,,,Sahibinden,430000.0,301 1.6 HDi Allure
22515,Peugeot,208,1.2 PureTech Active,2016.0,95000.0,Yarı Otomatik,Benzin,Hatchback/5,Gri (titanyum),1199.0,83.0,0.0,0.0,Sahibinden,780000.0,208 1.2 PureTech Active
22516,Chevrolet,Lacetti,1.6 SX,2004.0,185000.0,Düz,LPG & Benzin,Sedan,Mavi,1598.0,109.0,0.0,10.0,Sahibinden,230000.0,Lacetti 1.6 SX
22517,Peugeot,206,1.4 Feline,2006.0,127000.0,Düz,Benzin,Hatchback/5,Mavi,1360.0,76.0,0.0,0.0,Sahibinden,365000.0,206 1.4 Feline
22518,Peugeot,308,1.6 HDi Comfort,2009.0,260000.0,Düz,Dizel,Hatchback/5,Gri (titanyum),1560.0,91.0,4.0,4.0,Sahibinden,470000.0,308 1.6 HDi Comfort
22519,Peugeot,307,1.6 XR,2003.0,236000.0,Düz,LPG & Benzin,Hatchback/5,Gri,1587.0,110.0,0.0,0.0,Sahibinden,425000.0,307 1.6 XR
22520,Peugeot,307,1.4 HDi XR,2004.0,266000.0,Düz,Dizel,Hatchback/5,Siyah,1398.0,69.0,,,Sahibinden,370000.0,307 1.4 HDi XR
22521,Peugeot,206,1.4 HDi X-line,2003.0,301500.0,Düz,Dizel,Hatchback/5,Gri (metalik),1398.0,69.0,5.0,3.0,Sahibinden,200000.0,206 1.4 HDi X-line
22522,Peugeot,206,1.4 HDi X-Design,2006.0,215000.0,Düz,Dizel,Hatchback/5,Gri,1398.0,69.0,0.0,0.0,Sahibinden,410000.0,206 1.4 HDi X-Design
22523,Peugeot,207,1.4 VTi Trendy,2009.0,338000.0,Düz,LPG & Benzin,Hatchback/5,Mavi,1397.0,96.0,2.0,3.0,Galeriden,375000.0,207 1.4 VTi Trendy
22524,Peugeot,308,1.6 BlueHdi Allure,2015.0,170000.0,Otomatik,Dizel,Hatchback/5,Kırmızı,1560.0,122.0,1.0,0.0,Galeriden,935000.0,308 1.6 BlueHdi Allure
22525,Peugeot,301,1.2 VTi Access,2013.0,108000.0,Düz,Benzin,Sedan,Beyaz,1199.0,73.0,1.0,2.0,Galeriden,575000.0,301 1.2 VTi Access
22526,Peugeot,206,1.4 HDi X-Design,2006.0,290000.0,Düz,Dizel,Hatchback/5,Gri (Gümüş),1398.0,69.0,,,Galeriden,280000.0,206 1.4 HDi X-Design
22527,Peugeot,301,1.6 BlueHDI Allure,2018.0,179000.0,Düz,Dizel,Sedan,Beyaz,1560.0,102.0,,,Galeriden,739000.0,301 1.6 BlueHDI Allure
22528,Peugeot,301,1.2 VTi Access,2013.0,108000.0,Düz,Benzin,Sedan,Beyaz,1199.0,73.0,1.0,2.0,Galeriden,575000.0,301 1.2 VTi Access
22529,Peugeot,207,1.4 HDi Premium,2007.0,252000.0,Düz,Benzin,Hatchback/5,Siyah,1398.0,71.0,2.0,7.0,Galeriden,279000.0,207 1.4 HDi Premium
